replicate,absolute_reduction_task_minus_gold,relative_reduction,goal_success_difference_gold_minus_task
552,0.0019509333059742895,0.007257987563415364,0.0
553,0.008664438739275027,0.03213144935658256,0.0
554,0.012694617986314993,0.046585227090051855,0.0
555,0.030513670574412843,0.10678173630792413,0.0
556,0.036639836283491656,0.12409769996753589,0.0
557,0.006544879721581298,0.025198164372131918,0.0
558,-0.027469147277854905,-0.12093423311116759,0.0
559,-0.004424499819294853,-0.01805025137376983,0.0
560,0.0042565659390186306,0.015976438076047504,0.0
561,-0.01268195450223103,-0.05061304918989941,0.0
562,-0.019722469785236063,-0.07549770131680221,0.0
563,-0.03087883904676947,-0.12303973425863238,0.0
564,0.04407791421160079,0.14905597058208692,0.0
565,-0.02292457544647164,-0.08786467469102206,0.0
566,0.012271321164443905,0.04650982219116393,0.0
567,-0.022672181026650473,-0.09758249343580623,0.0
568,0.01379141299069958,0.04883835511348604,0.0
569,-0.0026180842316511632,-0.01005595968610178,0.0
570,-0.03912525571856812,-0.17405722736337356,0.0
571,-0.038995246049081334,-0.17348596528174734,0.0
572,0.03391850010548561,0.11991275478793645,0.0
573,-0.02839110396335348,-0.12328934857862786,0.0
574,-0.0030366670769175763,-0.010941324577578022,0.0
575,0.027534727039724094,0.09408181470625726,0.0
576,-0.0007748130733268299,-0.0028367749003887846,0.0
577,0.003598359429333009,0.013776692798116047,0.0
578,-0.033943293521240425,-0.13814511507801225,0.0
579,-0.04909334398674792,-0.2182416562594455,0.0
580,0.010249240078707422,0.037249926307560306,0.0
581,-0.018199201833072304,-0.07526336582248583,0.0
582,-0.04994961437817391,-0.21440104239364233,0.0
583,-0.029639810243379278,-0.12474585230969416,0.0
584,-0.005305225090053989,-0.020432872773740098,0.0
585,0.01936540952914062,0.0766707520797831,0.0
586,-0.06577158844786085,-0.29949562596793783,0.0
587,-0.010335321001812975,-0.043628085563895316,0.0
588,-0.00874157114112517,-0.03337509982891476,0.0
589,0.03611219069827698,0.1205235018749948,0.0
590,-0.037290525736473984,-0.15417521607556342,0.0
591,-0.0018766172287102145,-0.008127214588194556,0.0
592,-0.00275039454927295,-0.011110537404926141,0.0
593,-0.028150574356947677,-0.11367174326733162,0.0
594,-0.037107523283698624,-0.15567058548283325,0.0
595,0.022623255244872575,0.07694804105166371,0.0
596,-0.023259666104707172,-0.09782569166007525,0.0
597,0.041177259990120035,0.1420310775346318,0.0
598,0.03534748462872639,0.12140459447662462,0.0
599,-0.038844769338967244,-0.155057666734861,0.0
600,0.040005797490542616,0.13434150216633484,0.0
601,0.014651493677736493,0.05322082306118189,0.0
602,-0.010180292197699725,-0.0407211687907989,0.0
603,0.0674202921274542,0.20722113020780938,0.0
604,0.048679071841459365,0.16617149131220685,0.0
605,-0.013674214773646554,-0.05201502905916181,0.0
606,0.028282336916865325,0.10315094741324257,0.0
607,0.010044316291902333,0.0383293830507018,0.0
608,-0.001489946783963969,-0.0055944880378579,0.0
609,-0.012211980867451455,-0.047750373425973436,0.0
610,-0.01730938373752866,-0.06743238485002474,0.0
611,-0.024352176859929714,-0.10280118005416736,0.0
612,-0.025754082869901607,-0.10229761288788825,0.0
613,-0.036986048743455874,-0.1502310850269266,0.0
614,0.02855493623392319,0.09708678319533884,0.0
615,0.0088123616906019,0.03295229180485744,0.0
616,0.03566961011658559,0.11987082812764509,0.0
617,-0.03261146878117019,-0.14692415696913447,0.0
618,-0.035986036372064045,-0.1460177706333451,0.0
619,-0.004924184859076808,-0.018907750725932423,0.0
620,-0.010627603160290267,-0.04196092434615194,0.0
621,-0.030390840271185743,-0.12792081618379392,0.0
622,-0.018172664650380255,-0.07129115454223886,0.0
623,-0.02911245897757958,-0.12278170730398387,0.0
624,-0.021825396825396803,-0.09401709401709392,0.0
625,0.035544804409116115,0.12036180936887104,0.0
626,0.03496849805821495,0.11612041731634364,0.0
627,-0.046670339127065114,-0.21458412916878272,0.0
628,-0.017888905982876402,-0.06990497516722635,0.0
629,0.013320714790810484,0.04919783996072672,0.0
630,0.05637598889369605,0.1824995580166784,0.0
631,-0.03862125897510457,-0.16157969539584505,0.0
632,-0.003501854373650859,-0.012872307036110215,0.0
633,-0.0593833464968076,-0.2874675305723375,0.0
634,0.00640695975987543,0.023954870071415665,0.0
635,-0.031875062710909674,-0.13955108100402133,0.0
636,-0.004370980267896285,-0.016483335227126954,0.0
637,-0.042727663663769094,-0.18471497676183254,0.0
638,0.000602229300169399,0.0020909297469243575,0.0
639,0.019461233446258108,0.07503126147954933,0.0
640,-0.04730744650248622,-0.21894039257350092,0.0
641,-0.01575553660100068,-0.0673475794335942,0.0
642,-0.029876246575684162,-0.1307511779795151,0.0
643,0.011311972647942231,0.044898174433806386,0.0
644,-0.017061579877406474,-0.06625185241747536,0.0
645,-0.037089389535834905,-0.1597946108466495,0.0
646,-0.002512864418298788,-0.009458534608203303,0.0
647,-0.04738512723675928,-0.21579443079443075,0.0
648,0.027356326205552006,0.09902563120337499,0.0
649,-0.010935126615881252,-0.044595622999838,0.0
650,0.0010290564106226752,0.00398658074036501,0.0
651,-0.0032336163915111515,-0.012014681348014767,0.0
652,0.006214800028516432,0.02192681837903778,0.0
653,-0.006217728055077476,-0.0233686423546536,0.0
654,-0.02064540190472952,-0.0865300407331976,0.0
655,0.00020283531959489065,0.0008165421840102008,0.0
656,0.0037895661388293034,0.014702312216252622,0.0
657,0.07395737484526976,0.23635015755294583,0.0
658,0.07000531618605618,0.22341245165559837,0.0
659,-0.030108061803440028,-0.13119046284575853,0.0
660,0.008833381725113165,0.03140027828958931,0.0
661,0.007581919550032734,0.027517139056584324,0.0
662,-0.03904242409604336,-0.1569645720843324,0.0
663,0.05038308162285737,0.16491291821320114,0.0
664,0.012756271022397792,0.04841026522769536,0.0
665,-0.03493432948826636,-0.14750537865585833,0.0
666,-0.04289582236717618,-0.19040492581348611,0.0
667,-0.007402310770744436,-0.027470426426871,0.0
668,-0.020523218298733936,-0.08151339409003032,0.0
669,0.007613418859211962,0.029193345963532354,0.0
670,-0.03429924419088454,-0.13536662266518468,0.0
671,0.020017387033955225,0.07411304690558422,0.0
672,0.0013011881075654652,0.004643919481225623,0.0
673,-0.005935363235361146,-0.023692802423121953,0.0
674,0.0539959582425667,0.17363298474542557,0.0
675,-0.009115218814332249,-0.0353752182994899,0.0
676,0.05770741524451761,0.18648422560311254,0.0
677,0.038288228636406185,0.12427787075032672,0.0
678,-0.0004888919332374231,-0.0019019364007816146,0.0
679,0.006158650729833071,0.023686045162529,0.0
680,-0.015772886788900653,-0.06799954705980256,0.0
681,0.017510639114164617,0.06280739128421242,0.0
682,0.006529958573177508,0.024959763440044976,0.0
683,-0.02473384780296431,-0.09932703557414535,0.0
684,-0.04904247596011682,-0.21235513784219318,0.0
685,-0.02386413506060789,-0.10040109428104387,0.0
686,0.0005727323260825146,0.002229731425120312,0.0
687,-0.036584318517101644,-0.1520232705608236,0.0
688,-0.004659126909855343,-0.01871324620028958,0.0
689,0.0316417444712373,0.11155916974709253,0.0
690,-0.009238539953066505,-0.035969553513413126,0.0
691,0.013784761406004875,0.05029778915648387,0.0
692,-0.06079703163294539,-0.288340055357849,0.0
693,-0.03450016762184513,-0.1529025753502194,0.0
694,-0.06391730299473247,-0.28879302264547096,0.0
695,-0.035076547678524445,-0.1541860382784191,0.0
696,-0.030765216696888698,-0.13846363582846105,0.0
697,0.04657423545743028,0.1498394321923733,0.0
698,0.037140995330852467,0.12402841471090732,0.0
699,-0.04725038427318978,-0.20612383543418017,0.0
700,0.02358514589056626,0.07995759187377119,0.0
701,0.004448167611547427,0.016002731679929074,0.0
702,-0.06151942394714033,-0.28804506877377806,0.0
703,0.015559663576230398,0.054687641098809775,0.0
704,-0.0620498434237996,-0.27966126613543485,0.0
705,-0.04793811333022824,-0.21969532727524335,0.0
706,0.007362007105626067,0.025940434030637456,0.0
707,-0.05211022201576146,-0.2219557586107745,0.0
708,0.04280640307935055,0.15231868050373656,0.0
709,-0.0021179233192681335,-0.00806804200916496,0.0
710,-0.011217093542413514,-0.04577898692955479,0.0
711,-0.013599532083654303,-0.055454402671211725,0.0
712,0.0019998482384669947,0.007700773081155713,0.0
713,-0.021484381156450405,-0.08673514835735846,0.0
714,0.051256164741515536,0.1718337535390745,0.0
715,0.031777831043909355,0.11720516231949138,0.0
716,-0.025094462191435157,-0.10479039175873221,0.0
717,-0.02982929612076532,-0.12758669231852096,0.0
718,-0.009819369986388882,-0.03840034364746742,0.0
719,-0.05574635734862757,-0.23996056866023122,0.0
720,-0.06570667690563503,-0.2853617865110305,0.0
721,-0.0019390600120914592,-0.007776917228589561,0.0
722,0.006470323836513359,0.023875425308469096,0.0
723,-0.03881873315363882,-0.163299959179971,0.0
724,0.009046107175158302,0.03521823650234752,0.0
725,0.0375231029565376,0.12786809224396756,0.0
726,0.04477829849208398,0.14927622568738608,0.0
727,0.003922254515587809,0.015089526554636985,0.0
728,0.004886575982769037,0.01861631368210321,0.0
729,0.005953485370398748,0.02319806368465719,0.0
730,-0.04250210718906022,-0.17834518383664621,0.0
731,-0.0019927094775310517,-0.007684502319310749,0.0
732,0.01039514804809577,0.039628451713867446,0.0
733,0.05867248222251248,0.20154092174822225,0.0
734,0.0022351874279801787,0.008120855633534972,0.0
735,0.004980324577559203,0.018855688321795093,0.0
736,-0.0225010252677241,-0.09465485061846661,0.0
737,0.03859086028822456,0.12435692052798615,0.0
738,0.03058329876511695,0.10675302399144596,0.0
739,-0.005254496179683987,-0.020157386728522426,0.0
740,-0.03821367377406365,-0.16782901001026426,0.0
741,0.10192071035090416,0.2981980821398956,0.0
742,-0.03988722667499492,-0.1711045454317444,0.0
743,-0.02509116329538233,-0.10368375123880683,0.0
744,0.10552625258709353,0.30079822641110054,0.0
745,-0.0014033944341183546,-0.005371504062944547,0.0
746,-0.0028420838655380254,-0.011192159503235708,0.0
747,0.012040147964967607,0.04299868490811582,0.0
748,-0.011196098366366147,-0.04344600929293347,0.0
749,0.04084469456226347,0.13409235072807543,0.0
750,-0.04322268320417488,-0.18266603403035767,0.0
751,-0.010546666338292654,-0.03988430599817398,0.0
752,-0.016759739634570503,-0.07520568574977286,0.0
753,0.010901287376358787,0.04192615658362989,0.0
754,0.04754830571790952,0.15542200033125914,0.0
755,0.0022084036101239213,0.00851225186626345,0.0
756,-0.024849892109954003,-0.10208604326251373,0.0
757,0.01722740453481464,0.0637780508310159,0.0
758,0.03556034333244257,0.12209671810165358,0.0
759,0.04129987060104401,0.14424714219339535,0.0
760,-0.012876775201461632,-0.050638667129468885,0.0
761,-0.024762403087804946,-0.10971934020723537,0.0
762,-0.03705836441204724,-0.1625695632235195,0.0
763,0.047571280597503124,0.1634694642188085,0.0
764,0.038682367671554696,0.12416228504366157,0.0
765,-0.03233376072986949,-0.13396499457328556,0.0
766,-0.009838624220410708,-0.03772603494171278,0.0
767,-0.028939842928022597,-0.12640953497428856,0.0
768,0.021655086940446544,0.07382115598925368,0.0
769,-0.03635339091381756,-0.1470034873713592,0.0
770,-0.012368313811709997,-0.050966502889961074,0.0
771,0.027691330390569202,0.0996417053161183,0.0
772,0.011637033201850722,0.041959598357604135,0.0
773,-0.022541675044531,-0.09149580837650437,0.0
774,-0.03133605498715039,-0.13790287085195696,0.0
775,-0.04696813934242561,-0.19929879175740745,0.0
776,0.02075818620058778,0.0746661555929639,0.0
777,0.06954858995080504,0.2161720701677327,0.0
778,0.011929387407690423,0.04658336961376478,0.0
779,0.07642574168214411,0.2372822928510838,0.0
780,0.011939541430588674,0.04420028897908775,0.0
781,0.016329714693001707,0.058717484747176356,0.0
782,-0.0010851570416830214,-0.0045042736044148156,0.0
783,-0.012027211679482175,-0.04766132256241309,0.0
784,-0.039459436201262105,-0.17545991258090163,0.0
785,-0.01563047866320838,-0.060835043247160055,0.0
786,-0.004114693861324681,-0.015446579586963705,0.0
787,-0.031800678328306964,-0.13513295765825678,0.0
788,0.029126996749666345,0.10158191190080731,0.0
789,0.00031629576737696175,0.001192929024745744,0.0
790,-0.038095938323862766,-0.1681190321683509,0.0
791,0.022715631480432652,0.08285701702994817,0.0
792,0.004513297894542523,0.01626955201722643,0.0
793,0.04883711987550102,0.16816406326062486,0.0
794,-0.009615066841456466,-0.039195469609378086,0.0
795,-0.0502414906317096,-0.21320661660801857,0.0
796,0.04008770905505171,0.14022329127711722,0.0
797,-0.035109207123243974,-0.15079766410022186,0.0
798,0.004419558549606184,0.01639811977271281,0.0
799,-0.022593358413030173,-0.08913000526170801,0.0
800,0.04757191292419649,0.15916769199220743,0.0
801,0.005535428460166247,0.021687458281214066,0.0
802,-0.03980262473966514,-0.16924683115008907,0.0
803,0.007327754380730522,0.02808002132729426,0.0
804,-0.04609446723354799,-0.20611152965052804,0.0
805,0.035834616971228916,0.12429775748575048,0.0
806,0.03329922677885461,0.12229104681666693,0.0
807,0.03065789206836661,0.10891446420425091,0.0
808,-0.017148673694070166,-0.07462230900597329,0.0
809,-0.014284018831549117,-0.05814778854475757,0.0
810,0.019055272042879018,0.07123302614421823,0.0
811,0.03761031274777388,0.13262371804949202,0.0
812,0.03819467256687584,0.1350244633490545,0.0
813,0.015205455281430691,0.05643297380585526,0.0
814,0.019570638344196922,0.07049528366914913,0.0
815,-0.03277868293956521,-0.144374013318695,0.0
816,-0.043906479412540445,-0.18529388939428565,0.0
817,-0.010799755697533053,-0.04238181193991143,0.0
818,-0.007913641863278864,-0.031866626065773354,0.0
819,0.03398861063605574,0.11500255927542147,0.0
820,0.02866341461939692,0.11082290904428023,0.0
821,-0.035120255765029085,-0.1656432533316033,0.0
822,-0.041887476698864584,-0.17727468977754055,0.0
823,0.02263536434887692,0.08438690440417482,0.0
824,0.013587538282294032,0.048683668690653055,0.0
825,-0.021235729513236712,-0.0844113920460601,0.0
826,-0.006553503466443122,-0.024910760335513912,0.0
827,0.010131151924736542,0.03896862873439619,0.0
828,-0.04274151280958535,-0.18643956093902672,0.0
829,0.05815184502961873,0.18374125884608075,0.0
830,0.027268184896289127,0.09613140642897172,0.0
831,0.036349825496376,0.13274892218720574,0.0
832,-0.019013811588729418,-0.07861211588396441,0.0
833,-0.017931548314946033,-0.07183032536381982,0.0
834,0.036599386374501996,0.12439230696131365,0.0
835,0.07965808424222537,0.23234221981104217,0.0
836,0.06667984245238157,0.21637643933548845,0.0
837,-0.010366218460993393,-0.03908928211332925,0.0
838,0.0033448831392614564,0.01263198740847656,0.0
839,0.02934617631010661,0.10245587698681011,0.0
840,-0.05310221649635466,-0.23940649998679947,0.0
841,0.005736842626264282,0.02117681841133176,0.0
842,-0.03865571538573134,-0.17333713645189056,0.0
843,-0.05032960597643296,-0.21043610614783925,0.0
844,-0.019665816995914076,-0.07836071695294994,0.0
845,0.0037581994070070845,0.01488737757842226,0.0
846,0.061869012604378104,0.20812245533026463,0.0
847,-0.010640627737029562,-0.04521586441195554,0.0
848,0.03939071563905577,0.13471054458982154,0.0
849,0.03154015278146344,0.11232780705036277,0.0
850,0.01868448234062231,0.0687862685059314,0.0
851,0.014528892160471069,0.05742862338607004,0.0
852,0.0003878702234264564,0.00135920689643982,0.0
853,-0.04122281478879722,-0.18217478306403354,0.0
854,0.01632483088364378,0.05833289837674211,0.0
855,-0.004990108653181391,-0.01915594133492969,0.0
856,0.006489161605754579,0.024088227798991526,0.0
857,-0.01792142431949778,-0.07449002773385385,0.0
858,-0.04079526108489592,-0.17270658818703494,0.0
859,0.02239122326348547,0.08146489862747883,0.0
860,-0.02733600812104217,-0.1134858518964478,0.0
861,-0.032629226838460396,-0.13206148613909416,0.0
862,0.010712891279286041,0.040868164255295214,0.0
863,0.008534735564768942,0.03307210031347965,0.0
864,0.012497010577545264,0.048516965636481446,0.0
865,0.025079017999166564,0.08724268982056904,0.0
866,0.016078395110653176,0.06001166870732089,0.0
867,-0.037025418275418304,-0.15656462585034026,0.0
868,0.012403818065490013,0.0472566043971577,0.0
869,-0.04636168775865321,-0.20160576768053126,0.0
870,0.004021809308076996,0.014497727364620659,0.0
871,-0.010161444258498659,-0.0422495712482878,0.0
872,0.009368976864964018,0.03600626403005779,0.0
873,0.06346996250726014,0.202772510741066,0.0
874,-0.03540874572163713,-0.15564628176249343,0.0
875,0.1056552167093564,0.2999991189776616,0.0
876,0.0657637420211643,0.21051006868081237,0.0
877,-0.0030913627533334376,-0.012290326766594176,0.0
878,-0.02457694065357599,-0.10276813308614662,0.0
879,0.03402402715038089,0.1202753082307228,0.0
880,-0.011578809441676774,-0.04277303619408887,0.0
881,-0.018423377622404286,-0.0747947833736463,0.0
882,0.03715811203356412,0.12542806227229228,0.0
883,-0.008408216885661873,-0.035987168270632815,0.0
884,-0.023405315895737494,-0.1047128166771441,0.0
885,-0.019831525768720076,-0.08526072425255214,0.0
886,0.002267520363961162,0.008730846125803214,0.0
